id	alias	apt	attack_country	attack_means	attack_target	belong_country	create_time	creation_date	note	update_time	status
1906	NULL	Mikroceen	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1909	NULL	黑格莎（Higaisa）	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
1912	NULL	ChromeGhost	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1915	NULL	RaidForums	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1918	NULL	ZeroZeroDog	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1921	NULL	DangerousSavanna	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1924	NULL	UAC0041	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1927	NULL	Prometheus	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1930	NULL	0ktapus	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1933	NULL	REVIL	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1936	NULL	JuiceLedger	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1939	NULL	TA4563	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1942	NULL	TropicalScorpius	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1945	NULL	CobaltMirage	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1948	NULL	Worok	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1951	NULL	TellYouThePass	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1954	NULL	8220minergroup	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
1957	NULL	MakeMoney	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
1960	NULL	GRPLY1001	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
1963	NULL	Lazarus 	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
1996	NULL	PurpleFox 	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
2335	NULL	H2Miner	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
2383	APTC42,APT-C-42,WellMess	魔鼠	中国、美国、英国、加拿大	使用WellMess系列工具对目标进行网络渗透攻击，安装专属的后门程序，控制目标机器进行信息搜集和横向移动	针对美国、英国和加拿大的新冠病毒研究和疫苗研发相关机构及中国网络基础服务提供商发起攻击	俄罗斯	2022-12-21		WellMess组织是一个一直未被业界认定的APT组织，多方面数据显示该组织在2017至2019年间的攻击活动开始频繁活跃，其中日本互联网应急响应中心于2018年曾报道过该组织的相关攻击活动，但并未将其归属为APT组织。 在2019年，360高级威胁研究院捕获发现了WellMess组织一系列的APT攻击活动，这一系列的攻击活动最早开始于2017年12月，一直持续到2019年12月。在对WellMess组织的攻击研判过程中，我们确定这是一个具备自身独特攻击特点和精密攻击技战术的APT组织，为其分配了APT-C-42的专属APT组织编号	2023-10-17	保留
2386	NULL	Rocke,8220MiningGang	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2392	NULL	TranGroup	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
2395	NULL	UNC2652	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
2398	NULL	UNC3004	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
2401	NULL	UNC2652,UNC3004	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2428	NULL	Yossi	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2437	NULL	XCSSET	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2440		ChamelGang	中国、俄罗斯	利用微软Exchange Server的ProxyShell等已知漏洞	针对俄罗斯的燃料和能源综合体以及航空行业，除了俄罗斯，包括美国、日本、土耳其、台湾、越南、印度、阿富汗、立陶宛和尼泊尔等国家也出现了ChamelGang的受害者		2022-12-21		2021年10月，一个名为ChamelGang新的APT组织出现，他们专门针对俄罗斯的燃料和能源综合体以及航空行业，利用已知漏洞，如微软交换服务器的ProxyShell，并利用现有恶意软件和新型恶意软件来破坏网络	2023-10-17	保留
2458	NULL	XEGroup	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
2461	NULL	DoggyWill	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2464	NULL	OperationStealthyTrident	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2467	NULL	TA575	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
2485	NULL	NetTraveller	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2548	NULL	A41APT	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2563	NULL	APTQ27	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
2608	NULL	APTC59	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
2635	NULL	ColunmTK,APT41	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2641	NULL	Medusalocker	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
2650	NULL	FriendlyBird	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3412	NULL	OPERATIONDOMINO	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
3433	NULL	docless	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3436	NULL	Skimmer	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3442	NULL	SparklingGoblin	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
3445	NULL	OperationNightScout	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3448	NULL	BlackEnergygroup	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
3451	NULL	Lazarus,Andariel	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3454	NULL	APTC26	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	待处置
3457	NULL	WildPressure	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	保留
3475	NULL	Bitter,APTC37	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3478	NULL	UNC3004,UNC2652	NULL	NULL	NULL	NULL	2022-12-21	NULL	NULL	2022-12-21	删除
3550	NULL	UNC2462	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3553	NULL	UNC2469	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3556	NULL	UNC2467	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3559	NULL	UNC2459	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3562	NULL	UNC2464	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3568	NULL	UNC2458	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3571	NULL	UNC2453	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3574	NULL	UNC2468	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3577	NULL	UNC2463	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3589	NULL	UNC2456	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3595	NULL	UNC2466	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3598	NULL	UNC2461	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3601	NULL	UNC2455	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3604		UNC2465					2022-12-22		Darkside 勒索软件团伙的一个附属机构（编号为 UNC2465）对一家闭路电视供应商进行了供应链攻击。UNC2465 被认为是 DARKSIDE 组织的主要附属组织之一，以及被 FireEye/Mandiant 追踪为 UNC2628 和 UNC2659 的其他附属团伙	2023-10-17	保留
3607	NULL	UNC2460	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3613	NULL	UNC2457	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3625	NULL	OrangeRobber	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3640	NULL	RunMiner挖矿团伙	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3661	NULL	Aggah,GorgonGroup	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3670	NULL	OperationSignSight	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3688	NULL	gertoi团伙	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3697	NULL	Lazarus,Kimsuky	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3700	NULL	UNC2198	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3703	NULL	Ks3Miner	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3709	NULL	DarkSide,UNC2465	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3712	Sharp Dragon,SharpDragon	SharpPanda					2022-12-22		Sharp Panda的工具和TTP（战术、技术和程序）与之前提到的东南亚攻击之间的联系可能是中国APT行动固有的关键特征的另一个例子，例如在团体之间共享自定义工具或任务专业化，当一个实体负责最初的感染而另一个实体执行实际的情报收集时。	2024-05-28	保留
3718	NULL	SoftCell	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	待处置
3724	NULL	OperationHarvest	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3727	NULL	PYSA,TA428	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3730	NULL	FamousSparrow	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3733	Lorec53	洛瑞熊					2022-12-22		该组织拥有较强的渗透能力，善于借用其他活跃黑客组织的攻击手法和网络设施，通过鱼叉邮件和水坑站点等途径投放独特的下载器和间谍木马程序。更多行为轨迹信息表明，该组织目前可能受雇于更高级的间谍组织，帮助他们收集信息	2024-01-17	保留
3736	NULL	SaintBear,lorec53	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3739	NULL	CrimsonRAT	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3745	NULL	OperationGoldHunting	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3748	NULL	lorec53,SaintBear	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3751	NULL	OperationYoungWarbler	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3754	NULL	SHCMiner	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3757	NULL	OperationMaskFace	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3760	NULL	TAG28	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3763	NULL	Tortilla	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3769	NULL	Operationtrilateral	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3772	NULL	UNC1945	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3775	NULL	Icefog,RedFoxtrot	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3778	NULL	DarkCaption	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	保留
3781	NULL	UNC3004,UNC2652,APT29	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3784	NULL	FunnyDream	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3787	NULL	KimsukyGroup	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	待处置
3790	NULL	OperationElectricPowder	NULL	NULL	NULL	NULL	2022-12-22	NULL	NULL	2022-12-22	删除
3955	NULL	LemonDuck	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	待处置
3964	NULL	PuzzleMaker	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
3970		金睛兽	中国、韩国、日本	利用色情下载页面进行钓鱼攻击，通过社交应用聊天的方式诱导受害者下载恶意APK文件	针对韩国和日本，主要在移动端Android和iOS双平台展开攻击，攻击的目的是实现钱财勒索		2022-12-25		“金睛兽”是活跃于东亚地区的一个APT组织	2023-10-17	保留
4000	NULL	TA2721	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4003	NULL	WaterKappa	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4054	NULL	MalKamak	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4090	NULL	CloudFall	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4168	NULL	IronHusky	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4204	NULL	Harvester	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4399	NULL	CryptoRom	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
4735	NULL	Hive0107	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
4816	NULL	Brunhilda	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
5125	NULL	UNC2447	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
5203	NULL	SolarWindswashacked	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5305	NULL	AvosLocker	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
5317	小黄鸭,Lemon Duck,LemonDuck	柠檬鸭		通过构造僵尸网络，暴力破解，钓鱼邮件窃取凭据，下发更多的恶意工具	主要针对制造业、政府、能源、科研教育、IOT厂商		2022-12-25		“小黄鸭”最初由针对“驱动人生”发起的APT攻击演变而来，但研究后发现，攻击者可能只是希望利用“驱动人生”作为跳板，使蠕虫尽可能广泛地传播。  攻击者疑似为具有一定专业能力的境外组织，发起或参与过大规模网络攻击相关活动（如构建僵尸网络等）。  至今“小黄鸭”已发展成面向全球，主要针对运行Windows系统的终端设备的有组织、有计划的、以挖矿为目的高级长期威胁组织。国内外多家安全厂商所述的“永恒之蓝”下载器，蓝茶，MTLminer，“驱动⼈⽣”⽆⽂件挖矿，Beapy，LemonDuck，柠檬鸭相关攻击活动，均为“小黄鸭”所为。	2023-06-01	保留
5329	NULL	Henos	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5335	NULL	Shiqiang	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5407	NULL	DarkHerring	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5860	NULL	Rippr	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
5887	NULL	SideCopy,TransparentTribe	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5902	NULL	OperationDiscord	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
5908	NULL	TwistedPanda	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	保留
5920	NULL	GO#WEBBFUSCATOR	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
6514	NULL	DSIRF	NULL	NULL	NULL	NULL	2022-12-25	NULL	NULL	2022-12-25	删除
6790	孔夫子,ConfuciusGroup	Confucius					2022-12-29			2023-01-04	保留
6793	APTC59,wuqiongdong,APT-C-59	芜琼洞	中国、东亚、东南亚	利用正常应用vmnat.exe（Vmware程序的组件）加载恶意程序，同时利用0day漏洞，云盘投毒，诱饵文档等多种方式投递恶意载荷	针对东亚和东南亚，涉及政府、智库、媒体、医疗多个行业		2023-01-04			2024-01-17	保留
6796	Z-Team,UAC-0118	FRwL					2023-01-05		FRwL是俄罗斯的一个黑客组织，其也被称为Z-Team	2024-07-19	保留
6799		CuteBoi					2023-01-05			2023-04-06	保留
6802	APT-LY-1005,DarkPink,SaaiwcGroup	暗石	中国、亚太、欧洲	利用鱼叉式网络钓鱼技术，使用多层代理和定期更换C&C服务器等手段定向攻击欺骗受害者	针对亚太和欧洲的攻击电信、金融、政府机构和军事组织等关键领域		2023-01-06		2022年11月，安恒信息猎影实验室在威胁狩猎中持续追踪到针对东南亚地区的攻击活动，活动疑似针对菲律宾、柬埔寨、越南地区的军事、财政部门。攻击活动主要以ISO文件为初始恶意负载，运行后在本机注册表添加Powershell指令，最后加载Powershell后门PowerDism窃取本机信息并执行任意指令。根据样本中的互斥体名称，我们将该组织命名为：Saaiwc Group，内部编号：APT-LY-1005。	2023-10-17	保留
6805		Alibaba2044					2023-01-06		在例行的威胁搜寻演习中，Cyble Research and Intelligence Labs (CRIL) 发现了一条关于 TG Soft 的 PureLogs 信息窃取器的推文。2022 年 12 月 14 日，威胁行为者 (TA)“Alibaba2044”使用该工具针对位于意大利的目标发起恶意垃圾邮件活动	2023-04-06	保留
6811		UNC2454					2023-01-11			2023-04-06	保留
6817	NULL	Kasablanca	NULL	NULL	NULL	NULL	2023-01-11	NULL	NULL	2023-01-11	待处置
6820		SafeAPT					2023-01-11			2023-04-06	保留
6832	NULL	APTC43	NULL	NULL	NULL	NULL	2023-01-11	NULL	NULL	2023-01-11	待处置
6841		EarthWendigo					2023-01-11			2023-04-06	保留
6850	卡萨布兰卡,Kasablanca,Kasablanka	卡萨布兰卡	中国、孟加拉国	Windows端利用军事经济热点事件伪装成PDF文档并使用LodaRAT发起攻击，Android端则利用钓鱼网站发起攻击	针对孟加拉国银行和包括孟加拉国警察局、伊斯兰银行在内的多个金融、政府组织发起网络攻击	印度	2023-01-11		2021年2月15日，一个疑似名称为Kasablanka的组织针对孟加拉国银行和包括孟加拉国警察局、伊斯兰银行在内的多个金融、政府组织发起网络攻击。研究表明，Kasablanka组织开发有自己专用的LodaRAT，利用AutoIt脚本语言编写，同时开发人员也已将Android添加为目标平台。 	2023-10-17	保留
6859	Earth Berberoka,GamblingPuppet	EarthBerberoka					2023-01-12		自2020年以来一直活跃。该组织使用Pupy等多平台恶意软件RAT和HelloBot	2024-01-17	保留
6862	APT-C-33	ArmaRat	伊朗	社工攻击	政府		2023-01-16		2016年7月，360发现一起针对伊朗Android手机用户长达两年之久的APT攻击活动。攻击者借助社交软件Telegram分享经过伪装的ArmaRat木马，入侵成功后攻击者可以完全控制用户手机，并对用户手机进行实时监控。由于该木马演变过程中C&C及代码结构均出现“arma”关键字，所以我们将该组织命名为“ArmaRat”	2023-04-06	保留
6865	APT-C-17	飞鲨	中国	鱼叉攻击	基础设施,IT,教育,科研,航空航天	印度	2023-01-16			2023-04-06	保留
6868	APT-C-31,PoisonNeedles,Poison Needles	毒针	俄罗斯	鱼叉攻击	政府	哈萨克斯坦	2023-01-16		2018年11月25日，360高级威胁应对团队就在全球范围内第一时间发现了一起针对俄罗斯的APT攻击行动，攻击目标则指向俄罗斯总统办公室所属的医疗机构，此次攻击行动使用了Flash 0day漏洞cve-2018-15982和Hacking Team的RCS后门程序，结合被攻击目标医疗机构的职能特色，360将此次APT攻击命名为“毒针”行动	2024-07-19	保留
6871	APT-C-46,LPR,卢甘斯克	卢甘斯克组织	中国、乌克兰	通过网络钓鱼、水坑攻击，使用开源Quasar RAT和VERMIN等恶意软件窃取密码，获取机密文件	针对乌克兰政府，乌克兰军事目标进行攻击	乌克兰	2023-01-16		2019年初，国外安全厂商披露了一起疑似卢甘斯克背景的APT组织针对乌克兰政府的定向攻击活动，根据相关报告分析该组织的攻击活动至少可以追溯到2014年，曾大量通过网络钓鱼、水坑攻击等方式针对乌克兰政府机构进行攻击	2023-10-17	保留
